Date,Electricity_Price_EUR_per_MWh
2018-03-29,41.02
2018-03-30,40.94
2018-03-31,39.96
2018-04-01,39.13
2018-04-02,39.56
2018-04-03,43.81
2018-04-04,43.29
2018-04-05,42.51
2018-04-06,40.19
2018-04-07,39.18
2018-04-08,39.07
2018-04-09,43.24
2018-04-10,41.77
2018-04-11,40.62
2018-04-12,39.9
2018-04-13,38.9
2018-04-14,38.26
2018-04-15,39.76
2018-04-16,47.65
2018-04-17,43.76
2018-04-18,42.31
2018-04-19,39.57
2018-04-20,36.12
2018-04-21,31.74
2018-04-22,34.54
2018-04-23,42.53
2018-04-24,35.95
2018-04-25,41.3
2018-04-26,41.59
2018-04-27,45.21
2018-04-28,38.66
2018-04-29,34.68
2018-04-30,30.92
2018-05-01,22.17
2018-05-02,36.6
2018-05-03,58.64
2018-05-04,39.96
2018-05-05,30.83
2018-05-06,18.72
2018-05-07,25.3
2018-05-08,39.51
2018-05-09,17.16
2018-05-10,14.94
2018-05-11,30.75
2018-05-12,29.93
2018-05-13,18.46
2018-05-14,51.25
2018-05-15,49.3
2018-05-16,70.63
2018-05-17,35.63
2018-05-18,40.05
2018-05-19,34.49
2018-05-20,23.28
2018-05-21,39.05
2018-05-22,55.86
2018-05-23,51.0
2018-05-24,50.44
2018-05-25,48.53
2018-05-26,38.79
2018-05-27,37.62
2018-05-28,49.68
2018-05-29,43.57
2018-05-30,47.52
2018-05-31,50.98
2018-06-01,51.17
2018-06-02,43.15
2018-06-03,41.91
2018-06-04,52.72
2018-06-05,54.18
2018-06-06,56.13
2018-06-07,55.55
2018-06-08,58.62
2018-06-09,52.73
2018-06-10,46.02
2018-06-11,50.4
2018-06-12,47.06
2018-06-13,55.86
2018-06-14,54.07
